Type;ESRP-3;
Version;3.46 SP1;
Date;12.Jul 21;
Mode;ANALYZER;
Center Freq;10000000.000000;Hz
Freq Offset;0.000000;Hz
Span;2000000.000000;Hz
x-Axis;LIN;
Start;9000000.000000;Hz
Stop;11000000.000000;Hz
Ref Level;106.000000;dBµV
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;40.000000;dB
El Att;0.000000;dB
RBW;9000.000000;Hz
VBW;100000.000000;Hz
SWT;223.000000;s
Trace Mode;CLR/WRITE;
Detector;CISPRAV;
Sweep Count;0;
Trace 2:;;
x-Unit;Hz;
y-Unit;dBµV;
Preamplifier;OFF;
Transducer;OFF;
Values;8001;
9000000;24.823600769042969;
9000250;24.823554992675781;
9000500;24.844291687011719;
9000750;24.84423828125;
9001000;24.84417724609375;
9001250;24.844131469726563;
9001500;24.844070434570313;
9001750;24.844009399414063;
9002000;24.843955993652344;
9002250;24.843894958496094;
9002500;24.843841552734375;
9002750;24.843780517578125;
9003000;24.843719482421875;
9003250;24.843666076660156;
9003500;24.843612670898438;
9003750;24.843559265136719;
9004000;24.843498229980469;
9004250;24.86419677734375;
9004500;24.864143371582031;
9004750;24.864082336425781;
9005000;24.864021301269531;
9005250;24.843208312988281;
9005500;24.843147277832031;
9005750;24.863853454589844;
9006000;24.863792419433594;
9006250;24.863731384277344;
9006500;24.863685607910156;
9006750;24.863616943359375;
9007000;24.863571166992188;
9007250;24.863510131835938;
9007500;24.863456726074219;
9007750;24.842636108398438;
9008000;24.863334655761719;
9008250;24.86328125;
9008500;24.883934020996094;
9008750;24.904533386230469;
9009000;24.925079345703125;
9009250;24.945587158203125;
9009500;24.966033935546875;
9009750;24.986434936523437;
9010000;24.986381530761719;
9010250;25.006736755371094;
9010500;25.027046203613281;
9010750;25.026985168457031;
9011000;25.047248840332031;
9011250;25.047187805175781;
9011500;25.047134399414063;
9011750;25.047080993652344;
9012000;25.047027587890625;
9012250;25.046966552734375;
9012500;25.046905517578125;
9012750;25.046852111816406;
9013000;25.026473999023437;
9013250;25.006057739257812;
9013500;24.985580444335938;
9013750;24.985527038574219;
9014000;24.965011596679688;
9014250;24.964950561523438;
9014500;24.964889526367188;
9014750;24.964836120605469;
9015000;24.964775085449219;
9015250;24.9647216796875;
9015500;24.96466064453125;
9015750;24.944091796875;
9016000;24.944046020507812;
9016250;24.943984985351563;
9016500;24.964439392089844;
9016750;24.964378356933594;
9017000;24.964324951171875;
9017250;24.964263916015625;
9017500;24.964202880859375;
9017750;24.943641662597656;
9018000;24.943580627441406;
9018250;24.9229736328125;
9018500;24.92291259765625;
9018750;24.9228515625;
9019000;24.943359375;
9019250;24.94329833984375;
9019500;24.963752746582031;
9019750;24.963691711425781;
9020000;24.963630676269531;
9020250;24.963577270507813;
9020500;24.963516235351563;
9020750;24.983932495117188;
9021000;24.983871459960938;
9021250;24.983810424804688;
9021500;24.963294982910156;
9021750;24.963233947753906;
9022000;24.963180541992188;
9022250;24.963119506835937;
9022500;24.963066101074219;
9022750;24.9630126953125;
9023000;24.96295166015625;
9023250;24.983360290527344;
9023500;24.983299255371094;
9023750;24.962783813476562;
9024000;24.962722778320313;
9024250;24.942153930664063;
9024500;24.921546936035156;
9024750;24.921485900878906;
9025000;24.921432495117188;
9025250;24.921371459960937;
9025500;24.921310424804688;
9025750;24.921257019042969;
9026000;24.900588989257813;
9026250;24.921142578125;
9026500;24.92108154296875;
9026750;24.921035766601563;
9027000;24.920974731445313;
9027250;24.900306701660156;
9027500;24.900245666503906;
9027750;24.900192260742188;
9028000;24.920745849609375;
9028250;24.920684814453125;
9028500;24.920623779296875;
9028750;24.920570373535156;
9029000;24.920516967773438;
9029250;24.920463562011719;
9029500;24.920402526855469;
9029750;24.899734497070313;
9030000;24.899673461914063;
9030250;24.899620056152344;
9030500;24.920173645019531;
9030750;24.920112609863281;
9031000;24.94061279296875;
9031250;24.940559387207031;
9031500;24.961006164550781;
9031750;24.960960388183594;
9032000;24.960899353027344;
9032250;24.981300354003906;
9032500;24.981246948242188;
9032750;24.960723876953125;
9033000;24.960670471191406;
9033250;24.940101623535156;
9033500;24.940040588378906;
9033750;24.91943359375;
9034000;24.898765563964844;
9034250;24.898704528808594;
9034500;24.898651123046875;
9034750;24.898590087890625;
9035000;24.898536682128906;
9035250;24.898483276367188;
9035500;24.877769470214844;
9035750;24.877708435058594;
9036000;24.898307800292969;
9036250;24.89825439453125;
9036500;24.918800354003906;
9036750;24.918746948242188;
9037000;24.939247131347656;
9037250;24.959701538085938;
9037500;24.959640502929688;
9037750;24.98004150390625;
9038000;24.979988098144531;
