Type;ESRP-3;
Version;3.46 SP1;
Date;12.Jul 21;
Mode;ANALYZER;
Center Freq;10000000.000000;Hz
Freq Offset;0.000000;Hz
Span;2000000.000000;Hz
x-Axis;LIN;
Start;9000000.000000;Hz
Stop;11000000.000000;Hz
Ref Level;106.000000;dBµV
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;40.000000;dB
El Att;0.000000;dB
RBW;120000.000000;Hz
VBW;1000000.000000;Hz
SWT;16.700000;s
Trace Mode;CLR/WRITE;
Detector;QUASIPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBµV;
Preamplifier;OFF;
Transducer;OFF;
Values;8001;
9000000;54.468608856201172;
9000250;54.469150543212891;
9000500;54.469699859619141;
9000750;54.469638824462891;
9001000;54.470184326171875;
9001250;54.470726013183594;
9001500;54.470668792724609;
9001750;54.471210479736328;
9002000;54.471752166748047;
9002250;54.471698760986328;
9002500;54.472240447998047;
9002750;54.472183227539062;
9003000;54.472724914550781;
9003250;54.472667694091797;
9003500;54.473209381103516;
9003750;54.473155975341797;
9004000;54.473098754882813;
9004250;54.473640441894531;
9004500;54.473583221435547;
9004750;54.473529815673828;
9005000;54.473472595214844;
9005250;54.474014282226563;
9005500;54.473957061767578;
9005750;54.473896026611328;
9006000;54.473838806152344;
9006250;54.474380493164062;
9006500;54.474327087402344;
9006750;54.474269866943359;
9007000;54.474212646484375;
9007250;54.474159240722656;
9007500;54.474697113037109;
9007750;54.474643707275391;
9008000;54.474586486816406;
9008250;54.474525451660156;
9008500;54.475070953369141;
9008750;54.475013732910156;
9009000;54.474952697753906;
9009250;54.475502014160156;
9009500;54.475440979003906;
9009750;54.475383758544922;
9010000;54.475925445556641;
9010250;54.475868225097656;
9010500;54.475814819335938;
9010750;54.476352691650391;
9011000;54.476299285888672;
9011250;54.476840972900391;
9011500;54.476783752441406;
9011750;54.477325439453125;
9012000;54.477268218994141;
9012250;54.477809906005859;
9012500;54.477752685546875;
9012750;54.478302001953125;
9013000;54.478839874267578;
9013250;54.478782653808594;
9013500;54.479324340820312;
9013750;54.479869842529297;
9014000;54.479812622070312;
9014250;54.480354309082031;
9014500;54.480892181396484;
9014750;54.481441497802734;
9015000;54.481983184814453;
9015250;54.481925964355469;
9015500;54.482467651367187;
9015750;54.483005523681641;
9016000;54.483547210693359;
9016250;54.484088897705078;
9016500;54.484634399414063;
9016750;54.485176086425781;
9017000;54.486312866210937;
9017250;54.486858367919922;
9017500;54.487400054931641;
9017750;54.487941741943359;
9018000;54.489082336425781;
9018250;54.4896240234375;
9018500;54.490165710449219;
9018750;54.491306304931641;
9019000;54.491844177246094;
9019250;54.492385864257812;
9019500;54.4935302734375;
9019750;54.494068145751953;
9020000;54.495208740234375;
9020250;54.495750427246094;
9020500;54.496292114257812;
9020750;54.497432708740234;
9021000;54.497970581054688;
9021250;54.499107360839844;
9021500;54.499652862548828;
9021750;54.500190734863281;
9022000;54.501331329345703;
9022250;54.501873016357422;
9022500;54.502414703369141;
9022750;54.503551483154297;
9023000;54.50408935546875;
9023250;54.504631042480469;
9023500;54.505767822265625;
9023750;54.506309509277344;
9024000;54.5074462890625;
9024250;54.507987976074219;
9024500;54.508525848388672;
9024750;54.509666442871094;
9025000;54.510204315185547;
9025250;54.5107421875;
9025500;54.511882781982422;
9025750;54.512424468994141;
9026000;54.513557434082031;
9026250;54.51409912109375;
9026500;54.515235900878906;
9026750;54.515773773193359;
9027000;54.516910552978516;
9027250;54.517452239990234;
9027500;54.518589019775391;
9027750;54.519126892089844;
9028000;54.520259857177734;
9028250;54.521400451660156;
9028500;54.521938323974609;
9028750;54.5230712890625;
9029000;54.523612976074219;
9029250;54.524745941162109;
9029500;54.525283813476562;
9029750;54.526420593261719;
9030000;54.527553558349609;
9030250;54.528091430664063;
9030500;54.529228210449219;
9030750;54.529766082763672;
9031000;54.530899047851563;
9031250;54.532035827636719;
9031500;54.532573699951172;
9031750;54.533710479736328;
9032000;54.534839630126953;
9032250;54.535381317138672;
9032500;54.536514282226563;
9032750;54.537647247314453;
9033000;54.538181304931641;
9033250;54.539318084716797;
9033500;54.540451049804687;
9033750;54.541584014892578;
9034000;54.542716979980469;
9034250;54.543251037597656;
9034500;54.544387817382813;
9034750;54.545516967773437;
9035000;54.546649932861328;
9035250;54.547782897949219;
9035500;54.548912048339844;
9035750;54.550045013427734;
9036000;54.551174163818359;
9036250;54.55230712890625;
9036500;54.553440093994141;
9036750;54.554569244384766;
9037000;54.555702209472656;
9037250;54.556831359863281;
9037500;54.558555603027344;
9037750;54.559684753417969;
9038000;54.560813903808594;
9038250;54.561943054199219;
9038500;54.563667297363281;
9038750;54.564796447753906;
9039000;54.565929412841797;
9039250;54.567646026611328;
9039500;54.568775177001953;
9039750;54.570499420166016;
9040000;54.571624755859375;
9040250;54.573345184326172;
9040500;54.574474334716797;
9040750;54.576194763183594;
9041000;54.577915191650391;
9041250;54.579044342041016;
9041500;54.580764770507813;
9041750;54.582477569580078;
9042000;54.583610534667969;
9042250;54.5853271484375;
9042500;54.586448669433594;
9042750;54.588169097900391;
9043000;54.589885711669922;
9043250;54.591014862060547;
9043500;54.592727661132812;
9043750;54.594448089599609;
9044000;54.595569610595703;
9044250;54.597286224365234;
9044500;54.599002838134766;
9044750;54.600124359130859;
9045000;54.601840972900391;
9045250;54.603553771972656;
9045500;54.604679107666016;
9045750;54.606391906738281;
9046000;54.608108520507813;
9046250;54.609230041503906;
9046500;54.610939025878906;
