Type;ESRP-3;
Version;3.46 SP1;
Date;29.Jun 21;
Mode;ANALYZER;
Center Freq;173205080.756888;Hz
Freq Offset;0.000000;Hz
Span;970000000.000000;Hz
x-Axis;LOG;
Start;30000000.000000;Hz
Stop;1000000000.000000;Hz
Ref Level;120.000000;dBµV
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;30.000000;dB
El Att;0.000000;dB
RBW;9000.000000;Hz
VBW;100000.000000;Hz
SWT;27.700000;s
Trace Mode;AVERAGE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;Hz;
y-Unit;dBµV;
Preamplifier;OFF;
Transducer;OFF;
35421556.023903705;20.843482971191406;-0.90988922119140625
35437085.394196205;20.94097900390625;-3.9119644165039062
35452621.572810203;20.5408935546875;1.81036376953125
35468164.562730588;20.80938720703125;1.4105072021484375
35483714.366943538;20.495651245117188;1.4765548706054688
35499270.98843655;21.137275695800781;0.91497802734375
35514834.430198424;21.512924194335938;1.831634521484375
35530404.695219278;21.246337890625;-0.23873138427734375
35545981.786490537;21.283988952636719;1.471954345703125
35561565.707004927;20.251960754394531;3.0724563598632813
35577156.459756508;22.005409240722656;2.5098953247070312
35592754.047740638;22.100112915039063;-1.0800323486328125
35608358.473953992;20.329322814941406;-2.076873779296875
35623969.741394542;20.641044616699219;2.7231063842773438
35639587.853061624;21.960700988769531;-0.54132080078125
35655212.811955824;21.980476379394531;-5.0767898559570313
35670844.62107908;22.003746032714844;0.46627044677734375
35686483.283434652;21.895225524902344;0.2423858642578125
35702128.802027099;22.006759643554687;-4.5796127319335937
35717781.179862298;21.786445617675781;0.49423980712890625
35733440.419947468;20.148063659667969;-0.5353851318359375
35749106.525291108;20.332038879394531;-4.63232421875
35764779.498903066;21.076515197753906;-2.069793701171875
35780459.343794487;21.35760498046875;-1.8542022705078125
35796146.062977873;21.706092834472656;0.605804443359375
35811839.659467004;20.856346130371094;-1.5241165161132813
35827540.136276998;21.529945373535156;-3.8724365234375
35843247.496424302;19.781761169433594;1.1732254028320313
35858961.742926687;20.954391479492188;-0.7432403564453125
35874682.878803223;21.113327026367188;4.7599258422851563
35890410.90707434;21.401763916015625;-2.9568405151367187
35906145.830761753;21.087776184082031;1.8423690795898437
35921887.652888536;21.119667053222656;-0.02050018310546875
35937636.376479074;20.776100158691406;-2.9556884765625
35953392.00455907;21.361740112304687;-2.1118698120117187
35969154.540155567;22.356239318847656;2.392852783203125
35984923.986296922;20.423118591308594;-3.5036697387695313
36000700.346012838;21.777145385742188;-2.5834503173828125
36016483.622334324;21.768386840820312;0.31151580810546875
36032273.818293743;20.189849853515625;1.6857147216796875
36048070.936924756;21.194664001464844;-1.4750289916992188
36063874.981262386;20.499397277832031;-2.0240859985351562
36079685.954342969;22.267181396484375;3.272064208984375
36095503.859204166;21.585182189941406;0.53398895263671875
36111328.698884994;22.911636352539063;-1.4485244750976562
36127160.476425789;21.560882568359375;-2.723388671875
36142999.1948682;22.292938232421875;-0.23291778564453125
36158844.857255243;21.314170837402344;0.26461029052734375
36174697.466631241;20.386550903320313;0.3577423095703125
36190557.02604188;20.970314025878906;-2.4612884521484375
36206423.538534157;21.158164978027344;-1.71868896484375
36222297.007156409;21.126785278320313;-3.2169876098632812
36238177.434958316;20.711509704589844;-0.5496978759765625
36254064.824990891;22.494415283203125;4.3142852783203125
36269959.180306494;21.216590881347656;2.85650634765625
36285860.503958806;19.693611145019531;-7.2643661499023438
36301768.799002863;22.04656982421875;0.5353851318359375
36317684.068495028;21.301414489746094;5.3349685668945313
36333606.315493017;22.8089599609375;1.6466903686523438
36349535.543055862;21.146041870117188;-1.7094650268554687
36365471.75424397;21.022590637207031;1.5118789672851563
36381414.95211906;21.116279602050781;0.66144561767578125
36397365.139744222;20.443740844726563;2.5406646728515625
36413322.320183866;20.480369567871094;2.2972259521484375
36429286.496503748;21.189804077148438;-3.66748046875
36445257.671770968;20.7591552734375;1.9530563354492187
36461235.849053986;21.784530639648438;2.3623733520507812
36477221.031422593;21.629951477050781;-0.68317413330078125
36493213.221947931;21.584060668945313;-1.956634521484375
36509212.423702478;22.074859619140625;-3.5646133422851562
36525218.639760084;19.862434387207031;-3.2479705810546875
36541231.873195916;22.357131958007812;2.5010147094726562
36557252.127086505;21.059524536132813;1.0209732055664062
36573279.404509738;21.669334411621094;-1.4825592041015625
36589313.708544835;20.708930969238281;3.16412353515625
36605355.042272374;22.167709350585937;3.5164260864257813
36621403.408774287;22.341285705566406;1.596832275390625
36637458.811133854;21.052078247070312;-0.4273834228515625
36653521.252435699;21.275154113769531;1.5587692260742187
36669590.735765822;20.886741638183594;1.57501220703125
36685667.264211535;20.699203491210938;1.13763427734375
36701750.840861551;21.339988708496094;-5.31683349609375
36717841.468805902;22.06976318359375;-2.6341934204101562
36733939.151135989;22.919700622558594;5.338836669921875
36750043.89094457;20.918167114257813;2.7537002563476562
36766155.691325746;20.766044616699219;-2.6512908935546875
36782274.555374995;21.660064697265625;-0.77095794677734375
36798400.486189134;21.948684692382813;-3.5615768432617187
36814533.486866347;19.369842529296875;0.80469512939453125
36830673.560506172;22.143623352050781;2.943328857421875
36846820.710209504;19.987594604492188;-2.1425704956054687
36862974.939078614;21.159675598144531;2.3268814086914062
36879136.250217102;20.630477905273438;-1.16937255859375
36895304.646729968;21.017158508300781;0.948883056640625
36911480.131723538;21.253303527832031;-4.8465042114257812
36927662.708305508;21.181495666503906;-3.497039794921875
36943852.379584961;20.8948974609375;1.5490036010742187
36960049.148672312;20.241233825683594;1.507476806640625
36976253.018679351;20.803703308105469;-4.5087661743164062
36992463.992719248;21.225601196289063;-2.8797225952148437
37008682.073906504;22.102027893066406;0.2445526123046875
37024907.265357018;21.7283935546875;1.066650390625
37041139.570188038;20.952613830566406;-0.8343048095703125
37057378.991518177;22.1849365234375;-0.1351318359375
37073625.532467432;21.011184692382813;5.2377166748046875
37089879.19615715;21.824821472167969;3.7466812133789063
37106139.985710047;22.392753601074219;0.08330535888671875
37122407.904250227;20.460037231445313;-7.118316650390625
37138682.954903141;21.574264526367188;1.6387557983398438
37154965.140795626;20.626625061035156;0.0436248779296875
37171254.465055883;21.067291259765625;5.7705078125
37187550.930813476;20.592597961425781;-1.3561248779296875
37203854.541199371;20.975387573242188;0.12100982666015625
37220165.299345858;21.433563232421875;-0.7243194580078125
37236483.208386652;20.837745666503906;2.43792724609375
37252808.271456815;21.780624389648438;2.934722900390625
37269140.491692774;20.679595947265625;-3.6010894775390625
37285479.872232348;21.238121032714844;-1.20001220703125
37301826.416214727;21.467811584472656;-0.25118255615234375
37318180.126780495;20.890090942382813;-4.1728668212890625
37334541.00707157;22.527015686035156;3.1778030395507813
37350909.060231291;20.800750732421875;-2.4938507080078125
37367284.28940434;20.647804260253906;-2.0246353149414062
37383666.697736807;20.957443237304688;2.0176467895507812
37400056.288376153;21.569801330566406;2.182769775390625
37416453.064471208;21.334365844726562;1.9195327758789062
37432857.029172182;20.734123229980469;-4.9809417724609375
37449268.185630694;21.006141662597656;-2.9036483764648437
37465686.53699971;21.665908813476562;0.154388427734375
37482112.086433582;22.466453552246094;6.2274932861328125
37498544.837088078;21.108795166015625;0.3877716064453125
37514984.792120315;22.057655334472656;3.8976898193359375
37531431.95468881;21.707015991210937;0.20899200439453125
37547886.327953458;20.966262817382813;0.76926422119140625
37564347.915075541;21.008369445800781;-0.1503143310546875
37580816.719217733;22.065147399902344;-0.31163787841796875
